id,timestamp,full_sq,life_sq,floor,state,max_floor,material,build_year,num_room,kitch_sq,full_all,sub_area,price_doc
13515,2013-12-28,35,19.0,3.0,2.0,5.0,1.0,1960.0,1.0,8.0,36154,Perovo,5580000
11121,2013-10-09,64,44.0,7.0,2.0,12.0,1.0,1973.0,3.0,7.0,157010,Ivanovskoe,8650000
10199,2013-08-30,42,20.0,4.0,2.0,12.0,1.0,1972.0,1.0,8.0,81980,Jaroslavskoe,5900000
11098,2013-10-09,34,20.0,15.0,1.0,17.0,1.0,2014.0,1.0,9.0,111874,Chertanovo Central'noe,6475650
24276,2014-10-31,55,55.0,3.0,1.0,17.0,1.0,2015.0,2.0,1.0,13890,Poselenie Sosenskoe,5479560
20108,2014-06-25,62,45.0,6.0,3.0,12.0,1.0,1972.0,3.0,6.0,165727,Mar'ino,7950000
20934,2014-07-17,13,9.0,4.0,2.0,5.0,2.0,1962.0,1.0,1.0,155427,Horoshevo-Mnevniki,3650000
18438,2014-05-14,72,51.0,6.0,2.0,6.0,2.0,1959.0,3.0,7.0,101708,Juzhnoportovoe,11600000
12843,2013-12-05,81,53.0,5.0,3.0,5.0,1.0,1960.0,3.0,9.0,1452550,Bogorodskoe,12000000
20304,2014-06-27,45,30.0,10.0,1.0,27.0,6.0,2013.0,3.0,6.0,85083,Sokolinaja Gora,4480000
26946,2014-12-20,36,22.0,5.0,2.0,9.0,5.0,1965.0,2.0,7.0,41504,Beskudnikovskoe,6200000
11318,2013-10-17,40,20.0,12.0,2.0,12.0,5.0,1995.0,1.0,8.0,1318695,Vyhino-Zhulebino,6400000
6044,2013-02-15,79,79.0,14.0,,,,,,,53786,Severnoe Tushino,13702000
14928,2014-02-12,40,,10.0,,17.0,1.0,,1.0,1.0,17790,Poselenie Vnukovskoe,4352440
10657,2013-09-23,38,19.0,5.0,2.0,16.0,5.0,1991.0,1.0,10.0,247469,Nekrasovka,4700000
22673,2014-09-19,37,18.0,6.0,3.0,17.0,1.0,2012.0,1.0,9.0,17790,Poselenie Vnukovskoe,2528400
19828,2014-06-19,52,30.0,3.0,3.0,12.0,1.0,2000.0,2.0,9.0,165727,Mar'ino,9250000
8952,2013-07-04,123,123.0,3.0,3.0,10.0,2.0,2013.0,3.0,123.0,9553,Poselenie Voskresenskoe,8287230
14944,2014-02-13,36,21.0,2.0,,9.0,1.0,1976.0,1.0,6.0,86206,Bibirevo,6000000
28934,2015-04-07,44,44.0,11.0,1.0,17.0,1.0,2016.0,1.0,10.0,13890,Poselenie Sosenskoe,5382910
23252,2014-10-03,38,38.0,12.0,1.0,17.0,1.0,0.0,1.0,0.0,87713,Zapadnoe Degunino,4970475
14381,2014-01-30,44,17.0,16.0,4.0,22.0,1.0,2004.0,1.0,10.0,83844,Obruchevskoe,9500000
22722,2014-09-20,64,41.0,8.0,2.0,9.0,2.0,1965.0,3.0,7.0,3521,Savelovskoe,15000000
18973,2014-05-27,64,43.0,11.0,2.0,12.0,1.0,1974.0,3.0,7.0,76156,Nagatino-Sadovniki,9600000
24853,2014-11-18,51,30.0,6.0,2.0,12.0,5.0,1973.0,2.0,9.0,112221,Chertanovo Juzhnoe,7500000
17515,2014-04-16,39,22.0,12.0,3.0,12.0,1.0,1966.0,2.0,7.0,139322,Severnoe Izmajlovo,2000000
2717,2012-07-02,36,17.0,1.0,,,,,,,123280,Taganskoe,5900000
19896,2014-06-20,50,23.0,16.0,3.0,16.0,1.0,2004.0,1.0,11.0,83844,Obruchevskoe,11750000
3889,2012-09-27,47,30.0,12.0,,,,,,,61396,Otradnoe,7550000
19438,2014-06-06,115,55.0,15.0,1.0,30.0,4.0,2010.0,3.0,15.0,76670,Zjuzino,21900116
18087,2014-05-04,84,50.0,10.0,3.0,17.0,1.0,2003.0,3.0,10.0,102618,Juzhnoe Butovo,10750000
17498,2014-04-16,45,28.0,5.0,3.0,9.0,1.0,1968.0,2.0,6.0,12327,Gol'janovo,7500000
15340,2014-02-24,59,35.0,3.0,2.0,5.0,2.0,1958.0,2.0,8.0,85083,Sokolinaja Gora,8000000
23799,2014-10-21,58,33.0,15.0,,22.0,4.0,2010.0,2.0,10.0,942118,Kurkino,11000000
10819,2013-09-28,63,60.0,4.0,1.0,17.0,1.0,2015.0,2.0,10.0,247469,Nekrasovka,5903808
17241,2014-04-10,61,,2.0,,17.0,1.0,,2.0,0.0,125111,Solncevo,5485702
12893,2013-12-07,78,50.0,7.0,2.0,10.0,2.0,1958.0,3.0,7.0,102590,Danilovskoe,17500000
25132,2014-11-22,30,18.0,2.0,2.0,5.0,1.0,1961.0,1.0,5.0,1452550,Bogorodskoe,5300000
12692,2013-12-02,66,44.0,12.0,3.0,12.0,5.0,1968.0,3.0,9.0,12327,Gol'janovo,8000000
574,2011-12-08,34,20.0,8.0,,,,,,,57107,Timirjazevskoe,1000000
29515,2015-04-30,25,11.0,3.0,3.0,3.0,2.0,2014.0,1.0,6.0,36154,Perovo,1496307
14870,2014-02-11,90,90.0,9.0,1.0,9.0,2.0,2014.0,2.0,1.0,122862,Izmajlovo,17701164
26535,2014-12-16,43,18.0,17.0,1.0,24.0,1.0,2014.0,1.0,1.0,9553,Poselenie Voskresenskoe,5048040
24802,2014-11-17,51,31.0,15.0,2.0,17.0,1.0,1997.0,2.0,8.0,37502,Sviblovo,9700000
16121,2014-03-17,57,35.0,2.0,2.0,8.0,2.0,1959.0,2.0,12.0,76156,Nagatino-Sadovniki,9000000
17689,2014-04-22,76,45.0,16.0,2.0,17.0,1.0,2011.0,3.0,12.0,247469,Nekrasovka,7486000
16896,2014-04-02,39,22.0,10.0,3.0,12.0,5.0,1966.0,2.0,7.0,36154,Perovo,7200000
21130,2014-07-28,72,43.0,14.0,3.0,17.0,1.0,1990.0,3.0,10.0,78616,Severnoe Butovo,12000000
14173,2014-01-27,50,30.0,17.0,2.0,17.0,1.0,1994.0,2.0,8.0,102618,Juzhnoe Butovo,7400000
27156,2014-12-26,81,43.0,7.0,3.0,23.0,1.0,2005.0,3.0,10.0,83369,Rjazanskij,14900000
23263,2014-10-04,45,28.0,9.0,3.0,9.0,1.0,1970.0,2.0,6.0,123000,Kon'kovo,8300000
19091,2014-05-29,49,,11.0,,1.0,1.0,2014.0,3.0,1.0,116742,Tverskoe,6100900
13017,2013-12-12,56,,10.0,,10.0,1.0,,2.0,1.0,111874,Chertanovo Central'noe,10241077
3331,2012-08-24,85,,4.0,,,,,,,7341,Poselenie Moskovskij,8791222
22960,2014-09-26,64,43.0,7.0,3.0,9.0,1.0,1969.0,3.0,7.0,125354,Chertanovo Severnoe,9000000
11912,2013-11-07,33,19.0,8.0,,9.0,1.0,1970.0,1.0,6.0,104410,Veshnjaki,5200000
25658,2014-12-02,42,26.0,4.0,2.0,5.0,5.0,1963.0,2.0,5.0,155572,Butyrskoe,7500000
16017,2014-03-13,54,39.0,4.0,3.0,5.0,5.0,1964.0,3.0,1.0,116742,Tverskoe,11800000
19895,2014-06-20,35,20.0,10.0,3.0,12.0,1.0,1969.0,1.0,9.0,72131,Novogireevo,6500000
28494,2015-03-20,44,44.0,10.0,1.0,10.0,4.0,2015.0,1.0,10.0,13890,Poselenie Sosenskoe,5709590
15887,2014-03-11,78,,10.0,,12.0,1.0,0.0,3.0,0.0,21819,Poselenie Desjonovskoe,6571833
4219,2012-10-15,60,55.0,15.0,,,,,,,9553,Poselenie Voskresenskoe,4928820
26187,2014-12-09,57,38.0,4.0,3.0,9.0,2.0,1970.0,3.0,5.0,57999,Presnenskoe,11400000
10488,2013-09-13,66,44.0,9.0,2.0,12.0,1.0,1966.0,3.0,9.0,76284,Nagatinskij Zaton,1000000
16278,2014-03-20,82,45.0,13.0,1.0,25.0,4.0,2010.0,3.0,9.0,132349,Novo-Peredelkino,7708000
10359,2013-09-09,42,38.0,15.0,2.0,22.0,5.0,1982.0,1.0,1.0,178264,Jasenevo,7100000
16703,2014-03-28,38,19.0,12.0,3.0,16.0,1.0,1980.0,1.0,8.0,165727,Mar'ino,5850000
16048,2014-03-14,66,30.0,13.0,3.0,17.0,1.0,2010.0,2.0,15.0,13890,Poselenie Sosenskoe,7000000
13158,2013-12-16,44,44.0,5.0,3.0,9.0,5.0,1978.0,2.0,5.0,175518,Rostokino,6400000
6008,2013-02-12,35,20.0,3.0,,,,,,,153248,Kotlovka,6000000
16479,2014-03-25,57,43.0,7.0,3.0,9.0,1.0,1968.0,3.0,5.0,1318695,Vyhino-Zhulebino,2000000
21310,2014-08-06,52,52.0,14.0,1.0,17.0,6.0,2015.0,2.0,10.0,17790,Poselenie Vnukovskoe,6365131
13350,2013-12-23,66,43.0,3.0,3.0,12.0,5.0,1979.0,3.0,10.0,27992,Juzhnoe Medvedkovo,9900000
1007,2012-01-31,38,23.0,4.0,,,,,,,130396,Cheremushki,6800000
22753,2014-09-22,35,21.0,8.0,,9.0,1.0,1977.0,1.0,5.0,68630,Lianozovo,5450000
19993,2014-06-23,29,,3.0,,12.0,6.0,2015.0,1.0,1.0,2942,Poselenie Filimonkovskoe,2199436
30001,2015-05-28,42,25.0,5.0,2.0,5.0,2.0,1959.0,2.0,5.0,65972,Ostankinskoe,6800000
28453,2015-03-19,50,30.0,7.0,2.0,17.0,1.0,2009.0,2.0,9.0,65972,Ostankinskoe,13800000
18523,2014-05-16,39,20.0,13.0,2.0,14.0,1.0,1986.0,1.0,8.0,77878,Orehovo-Borisovo Severnoe,2000000
17123,2014-04-08,55,37.0,5.0,2.0,5.0,1.0,1961.0,3.0,5.0,31167,Kuz'minki,6900000
25110,2014-11-21,45,0.0,3.0,3.0,12.0,4.0,2015.0,1.0,0.0,13890,Poselenie Sosenskoe,4771580
16961,2014-04-03,30,18.0,1.0,3.0,5.0,2.0,1966.0,1.0,5.0,145576,Caricyno,4850000
15805,2014-03-06,55,30.0,6.0,,17.0,1.0,2005.0,2.0,10.0,111023,Ochakovo-Matveevskoe,9970000
23287,2014-10-06,31,21.0,5.0,3.0,9.0,5.0,1967.0,2.0,5.0,28179,Basmannoe,8500000
23298,2014-10-06,34,19.0,7.0,2.0,9.0,1.0,1973.0,1.0,8.0,90114,Teplyj Stan,5450000
5053,2012-12-01,72,43.0,14.0,,,,,,,90114,Teplyj Stan,11450000
5562,2012-12-29,51,,3.0,,,,,,,17790,Poselenie Vnukovskoe,4204993
26721,2014-12-18,43,38.0,14.0,1.0,25.0,1.0,2015.0,1.0,10.0,21155,Mitino,7440612
11006,2013-10-04,36,17.0,3.0,2.0,12.0,1.0,1974.0,1.0,6.0,86206,Bibirevo,6400000
23285,2014-10-06,51,31.0,9.0,2.0,12.0,5.0,1973.0,2.0,9.0,1716730,Birjulevo Vostochnoe,6250000
23192,2014-10-01,77,50.0,4.0,2.0,5.0,2.0,1960.0,3.0,10.0,142462,Mozhajskoe,10500000
14082,2014-01-24,69,69.0,15.0,3.0,16.0,1.0,1975.0,3.0,7.0,90114,Teplyj Stan,10200000
28657,2015-03-27,47,47.0,21.0,1.0,21.0,1.0,2016.0,1.0,1.0,112804,Filevskij Park,9960155
21159,2014-07-29,51,31.0,10.0,2.0,12.0,5.0,1982.0,2.0,9.0,85721,Brateevo,6000000
6890,2013-03-29,34,,7.0,,,,,,,13890,Poselenie Sosenskoe,3658060
12871,2013-12-06,32,20.0,2.0,3.0,8.0,2.0,1960.0,1.0,5.0,1100773,Ajeroport,6700000
3146,2012-08-07,63,36.0,2.0,,,,,,,57107,Timirjazevskoe,8500000
16149,2014-03-18,49,17.0,15.0,1.0,17.0,4.0,2012.0,1.0,16.0,13890,Poselenie Sosenskoe,5450000
21794,2014-08-22,33,17.0,3.0,2.0,5.0,2.0,1959.0,1.0,6.0,57999,Presnenskoe,7300000
21252,2014-08-02,44,30.0,3.0,3.0,5.0,1.0,1963.0,2.0,5.0,155427,Horoshevo-Mnevniki,7100000
24598,2014-11-12,81,81.0,7.0,1.0,20.0,4.0,2012.0,1.0,1.0,76670,Zjuzino,15165196
16347,2014-03-21,76,45.0,11.0,4.0,16.0,1.0,1981.0,3.0,10.0,125111,Solncevo,15800000
8178,2013-05-28,38,20.0,15.0,,16.0,1.0,1982.0,1.0,8.0,112804,Filevskij Park,6450000
29380,2015-04-24,54,,3.0,1.0,16.0,1.0,2015.0,2.0,1.0,80791,Horoshevskoe,8827590
11976,2013-11-09,44,28.0,11.0,2.0,12.0,5.0,1969.0,2.0,5.0,55125,Babushkinskoe,6900000
29002,2015-04-09,45,29.0,1.0,2.0,5.0,5.0,1960.0,2.0,5.0,139322,Severnoe Izmajlovo,3000000
26324,2014-12-12,77,77.0,11.0,1.0,17.0,1.0,2015.0,2.0,0.0,13890,Poselenie Sosenskoe,7289860
22243,2014-09-05,101,65.0,13.0,3.0,22.0,1.0,1990.0,4.0,10.0,78616,Severnoe Butovo,15000000
13138,2013-12-16,50,29.0,11.0,3.0,14.0,1.0,1992.0,2.0,7.0,1318695,Vyhino-Zhulebino,8300000
16736,2014-03-31,70,48.0,5.0,,5.0,2.0,1956.0,3.0,7.0,122862,Izmajlovo,12000000
13767,2014-01-15,64,44.0,12.0,,12.0,5.0,1965.0,3.0,9.0,61396,Otradnoe,9200000
21190,2014-07-30,45,29.0,4.0,2.0,9.0,1.0,1971.0,2.0,6.0,112221,Chertanovo Juzhnoe,6900000
30212,2015-06-09,34,19.0,6.0,2.0,16.0,1.0,1973.0,1.0,9.0,96959,Levoberezhnoe,7550000
15639,2014-03-03,43,27.0,5.0,2.0,9.0,1.0,1972.0,2.0,5.0,1362363,Akademicheskoe,7500000
28782,2015-04-01,82,51.0,2.0,2.0,5.0,2.0,1957.0,3.0,8.0,36154,Perovo,2000000
30383,2015-06-23,38,20.0,13.0,1.0,17.0,6.0,2016.0,1.0,10.0,21819,Poselenie Desjonovskoe,4209255
23410,2014-10-09,59,44.0,5.0,2.0,9.0,1.0,1970.0,3.0,5.0,79576,Losinoostrovskoe,8500000
16579,2014-03-26,31,18.0,1.0,2.0,5.0,2.0,1960.0,1.0,6.0,77878,Orehovo-Borisovo Severnoe,3600000
26872,2014-12-19,57,1.0,15.0,1.0,17.0,1.0,2015.0,2.0,1.0,13890,Poselenie Sosenskoe,7510360
10752,2013-09-26,102,49.0,2.0,2.0,6.0,2.0,1987.0,4.0,16.0,116742,Tverskoe,23700000
13590,2014-01-09,60,36.0,5.0,2.0,7.0,2.0,1995.0,2.0,10.0,9553,Poselenie Voskresenskoe,3000000
13614,2014-01-10,31,21.0,2.0,3.0,9.0,5.0,1965.0,1.0,5.0,41504,Beskudnikovskoe,5200000
29954,2015-05-26,61,41.0,16.0,1.0,24.0,6.0,2017.0,2.0,10.0,76284,Nagatinskij Zaton,9680262
29588,2015-05-07,37,,3.0,1.0,1.0,1.0,2015.0,1.0,1.0,13890,Poselenie Sosenskoe,3656900
19799,2014-06-18,58,30.0,13.0,3.0,14.0,1.0,1961.0,2.0,11.0,100846,Dmitrovskoe,9400000
20127,2014-06-25,47,28.0,3.0,4.0,14.0,4.0,2004.0,2.0,7.0,37807,Savelki,6550000
26052,2014-12-09,44,27.0,8.0,2.0,9.0,1.0,1976.0,2.0,6.0,178264,Jasenevo,7350000
9713,2013-08-08,30,16.0,1.0,,5.0,2.0,1960.0,1.0,6.0,111023,Ochakovo-Matveevskoe,4450000
11539,2013-10-24,43,43.0,3.0,3.0,8.0,1.0,1959.0,2.0,5.0,47245,Meshhanskoe,1000000
17794,2014-04-23,75,44.0,13.0,3.0,16.0,1.0,1982.0,3.0,10.0,76284,Nagatinskij Zaton,13400000
12228,2013-11-16,54,28.0,6.0,2.0,6.0,2.0,1911.0,2.0,7.0,102726,Jakimanka,14900000
1375,2012-02-29,65,37.0,13.0,,,,,,,247469,Nekrasovka,6500000
22849,2014-09-24,61,31.0,6.0,4.0,14.0,1.0,2006.0,2.0,2.0,102828,Kosino-Uhtomskoe,9300000
4368,2012-10-24,43,40.0,24.0,,,,,,,21155,Mitino,6799850
26660,2014-12-17,35,17.0,3.0,4.0,5.0,2.0,1951.0,1.0,7.0,122862,Izmajlovo,999000
3425,2012-08-31,38,21.0,12.0,,,,,,,156377,Strogino,990000
14344,2014-01-30,39,37.0,15.0,1.0,17.0,1.0,2014.0,1.0,1.0,247469,Nekrasovka,4424000
30037,2015-05-29,40,16.0,14.0,3.0,22.0,6.0,2010.0,1.0,11.0,96959,Levoberezhnoe,2000000
18626,2014-05-20,48,31.0,7.0,1.0,12.0,1.0,1967.0,2.0,8.0,85219,Matushkino,5400000
12416,2013-11-22,61,32.0,21.0,3.0,22.0,4.0,2010.0,2.0,10.0,96959,Levoberezhnoe,1000000
18220,2014-05-07,37,18.0,5.0,2.0,14.0,2.0,1974.0,1.0,8.0,47245,Meshhanskoe,3000000
27700,2015-02-03,67,43.0,12.0,3.0,12.0,5.0,1975.0,3.0,10.0,130396,Cheremushki,14000000
1388,2012-03-01,30,18.0,1.0,,,,,,,142462,Mozhajskoe,4500000
12827,2013-12-05,32,17.0,8.0,2.0,12.0,1.0,1965.0,1.0,9.0,78507,Kuncevo,6500000
26890,2014-12-19,46,46.0,2.0,3.0,17.0,4.0,2016.0,1.0,10.0,7341,Poselenie Moskovskij,5649593
20014,2014-06-23,52,30.0,4.0,2.0,12.0,2.0,1960.0,2.0,8.0,21040,Dorogomilovo,13100000
25481,2014-11-28,42,,13.0,,18.0,1.0,,1.0,1.0,221709,Krjukovo,4599000
9499,2013-07-29,49,,10.0,1.0,12.0,6.0,2013.0,1.0,6.0,7538,Poselenie Kokoshkino,3046392
19802,2014-06-18,92,56.0,4.0,2.0,5.0,2.0,1.0,3.0,8.0,73148,Vojkovskoe,10400000
29111,2015-04-14,30,18.0,3.0,3.0,5.0,1.0,1969.0,1.0,5.0,142462,Mozhajskoe,6500000
10460,2013-09-12,62,58.0,11.0,1.0,17.0,1.0,2013.0,2.0,1.0,247469,Nekrasovka,5782752
13081,2013-12-13,64,43.0,5.0,3.0,12.0,1.0,1966.0,3.0,9.0,76670,Zjuzino,10450000
24792,2014-11-15,40,16.0,2.0,3.0,10.0,1.0,2003.0,1.0,10.0,89971,Ljublino,5950000
19617,2014-06-11,76,76.0,4.0,1.0,17.0,1.0,2014.0,3.0,1.0,21155,Mitino,12760883
26092,2014-12-09,48,48.0,11.0,1.0,20.0,1.0,2014.0,1.0,1.0,7341,Poselenie Moskovskij,5714266
28088,2015-02-26,57,43.0,3.0,3.0,5.0,2.0,1960.0,3.0,5.0,142243,Lefortovo,11200000
27064,2014-12-23,45,27.0,5.0,2.0,12.0,1.0,1972.0,2.0,6.0,125354,Chertanovo Severnoe,7400000
16563,2014-03-26,64,38.0,9.0,3.0,14.0,1.0,1988.0,3.0,8.0,87713,Zapadnoe Degunino,2000000
24800,2014-11-17,76,44.0,19.0,3.0,22.0,4.0,1986.0,3.0,10.0,178264,Jasenevo,2000000
21210,2014-07-31,32,18.0,2.0,2.0,9.0,1.0,1967.0,1.0,6.0,139322,Severnoe Izmajlovo,3000000
16849,2014-04-01,75,44.0,13.0,3.0,16.0,1.0,1982.0,3.0,10.0,76284,Nagatinskij Zaton,13400000
22007,2014-08-29,80,77.0,17.0,1.0,25.0,1.0,2015.0,3.0,1.0,21155,Mitino,9130770
17514,2014-04-16,59,56.0,6.0,1.0,17.0,6.0,2015.0,2.0,1.0,21819,Poselenie Desjonovskoe,5015754
10484,2013-09-13,74,43.0,5.0,2.0,16.0,1.0,1982.0,3.0,10.0,80791,Horoshevskoe,12900000
24285,2014-11-01,37,21.0,1.0,2.0,12.0,1.0,1968.0,2.0,7.0,153248,Kotlovka,6200000
3190,2012-08-10,84,54.0,14.0,,,,,,,78616,Severnoe Butovo,10100000
19494,2014-06-09,62,,2.0,1.0,24.0,4.0,1.0,2.0,1.0,17790,Poselenie Vnukovskoe,7358241
20594,2014-07-04,32,21.0,3.0,2.0,9.0,5.0,1963.0,1.0,5.0,91100,Donskoe,7600000
29953,2015-05-26,67,,10.0,1.0,16.0,1.0,2015.0,2.0,1.0,39873,Poselenie Shherbinka,6100000
27982,2015-02-19,73,47.0,9.0,3.0,11.0,2.0,1955.0,3.0,8.0,85083,Sokolinaja Gora,14600000
17166,2014-04-09,76,59.0,2.0,3.0,5.0,2.0,1954.0,3.0,4.0,122862,Izmajlovo,10600000
17673,2014-04-21,29,27.0,5.0,1.0,12.0,4.0,,1.0,1.0,2942,Poselenie Filimonkovskoe,2132573
8761,2013-06-27,43,28.0,7.0,3.0,9.0,1.0,1969.0,2.0,6.0,78418,Altuf'evskoe,5800000
16136,2014-03-17,58,30.0,6.0,3.0,8.0,1.0,2003.0,2.0,12.0,89971,Ljublino,7500000
19451,2014-06-06,82,51.0,4.0,2.0,14.0,1.0,1997.0,3.0,11.0,83369,Rjazanskij,12850000
16537,2014-03-26,42,,3.0,,1.0,1.0,1.0,1.0,1.0,221709,Krjukovo,4305000
3849,2012-09-26,86,67.0,2.0,,,,,,,57999,Presnenskoe,3200000
5888,2013-02-04,45,31.0,5.0,,,,,,,130396,Cheremushki,7400000
11676,2013-10-30,38,16.0,3.0,3.0,5.0,2.0,1925.0,1.0,5.0,75377,Hamovniki,9200000
28786,2015-04-01,149,,8.0,1.0,8.0,4.0,2014.0,3.0,1.0,178264,Jasenevo,32606400
20056,2014-06-24,112,112.0,3.0,3.0,3.0,1.0,2015.0,3.0,112.0,13890,Poselenie Sosenskoe,8200031
21363,2014-08-07,53,30.0,14.0,2.0,14.0,1.0,1985.0,2.0,8.0,85721,Brateevo,8500000
16881,2014-04-02,38,16.0,10.0,,21.0,5.0,2007.0,1.0,8.0,83844,Obruchevskoe,8950000
12804,2013-12-04,32,19.0,7.0,2.0,9.0,1.0,1979.0,1.0,6.0,156377,Strogino,5950000
19179,2014-05-31,54,30.0,5.0,4.0,5.0,2.0,1958.0,2.0,7.0,1100773,Ajeroport,11830000
25423,2014-11-27,74,32.0,20.0,1.0,24.0,6.0,2009.0,2.0,11.0,113897,Troparevo-Nikulino,10432700
16197,2014-03-18,70,33.0,21.0,3.0,25.0,1.0,2010.0,2.0,9.0,132349,Novo-Peredelkino,10200000
9012,2013-07-08,37,,16.0,,,,,,,21155,Mitino,6304522
23381,2014-10-08,64,45.0,9.0,3.0,12.0,1.0,1972.0,3.0,6.0,1716730,Birjulevo Vostochnoe,2000000
22920,2014-09-25,78,43.0,3.0,,17.0,1.0,2013.0,3.0,13.0,60315,Severnoe Medvedkovo,15500000
20181,2014-06-26,60,,10.0,,18.0,1.0,1.0,2.0,1.0,221709,Krjukovo,6241050
6219,2013-03-04,35,19.0,1.0,,,,,,,219609,Kapotnja,4350000
12423,2013-11-23,72,43.0,7.0,,16.0,1.0,1983.0,3.0,10.0,76670,Zjuzino,12800000
14171,2014-01-27,38,20.0,3.0,3.0,12.0,1.0,1980.0,1.0,8.0,112221,Chertanovo Juzhnoe,6450000
20661,2014-07-08,60,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,247469,Nekrasovka,6530200
26967,2014-12-20,39,19.0,7.0,2.0,17.0,1.0,1985.0,1.0,8.0,85721,Brateevo,6100000
20537,2014-07-02,36,20.0,9.0,2.0,12.0,5.0,1968.0,1.0,9.0,28179,Basmannoe,8200000
5353,2012-12-19,40,,7.0,,,,,,,17790,Poselenie Vnukovskoe,3369200
25177,2014-11-24,75,46.0,14.0,3.0,17.0,1.0,1990.0,3.0,10.0,78616,Severnoe Butovo,11350000
6223,2013-03-04,36,19.0,17.0,,,,,,,61396,Otradnoe,3841200
28513,2015-03-21,59,43.0,12.0,2.0,12.0,1.0,1970.0,3.0,5.0,178473,Pokrovskoe Streshnevo,8800000
17665,2014-04-21,45,28.0,9.0,2.0,9.0,1.0,1971.0,2.0,6.0,104410,Veshnjaki,6900000
24751,2014-11-14,43,29.0,1.0,2.0,5.0,1.0,1961.0,2.0,5.0,1452550,Bogorodskoe,6500000
15850,2014-03-10,32,18.0,5.0,2.0,5.0,2.0,1960.0,1.0,5.0,78810,Koptevo,3800000
28408,2015-03-17,77,45.0,3.0,2.0,22.0,1.0,1983.0,3.0,9.0,77878,Orehovo-Borisovo Severnoe,16100000
27985,2015-02-19,74,36.0,8.0,3.0,8.0,6.0,2008.0,2.0,11.0,942118,Kurkino,14800000
11515,2013-10-24,63,37.0,13.0,3.0,14.0,5.0,1994.0,3.0,8.0,221709,Krjukovo,7950000
10463,2013-09-12,42,22.0,19.0,3.0,25.0,4.0,2007.0,1.0,11.0,21155,Mitino,3000000
23758,2014-10-20,51,30.0,5.0,2.0,17.0,1.0,2012.0,2.0,9.0,73148,Vojkovskoe,7341400
22866,2014-09-24,35,14.0,5.0,3.0,10.0,1.0,2002.0,1.0,14.0,165727,Mar'ino,6270000
11666,2013-10-29,47,30.0,11.0,,12.0,1.0,1974.0,2.0,6.0,86206,Bibirevo,7200000
30135,2015-06-05,81,53.0,6.0,3.0,9.0,2.0,1957.0,3.0,8.0,1359171,Alekseevskoe,19150000
18113,2014-05-05,40,,5.0,,1.0,1.0,2014.0,1.0,1.0,116742,Tverskoe,3941493
17883,2014-04-25,85,48.0,6.0,1.0,1.0,2.0,2014.0,3.0,1.0,9553,Poselenie Voskresenskoe,8883798
27770,2015-02-06,42,26.0,5.0,2.0,5.0,1.0,1964.0,2.0,5.0,1452550,Bogorodskoe,6300000
13932,2014-01-21,46,22.0,22.0,3.0,22.0,1.0,1999.0,1.0,7.0,221709,Krjukovo,1300000
27049,2014-12-23,60,34.0,3.0,2.0,17.0,1.0,1985.0,2.0,10.0,165727,Mar'ino,1000000
22453,2014-09-12,55,35.0,1.0,,5.0,2.0,1959.0,2.0,7.0,80917,Marfino,5000000
15368,2014-02-25,54,1.0,8.0,1.0,1.0,1.0,1.0,2.0,1.0,221709,Krjukovo,6148000
10504,2013-09-14,36,24.0,5.0,3.0,5.0,2.0,1959.0,1.0,4.0,1452550,Bogorodskoe,5900000
10640,2013-09-20,38,18.0,4.0,3.0,16.0,1.0,1981.0,1.0,8.0,91100,Donskoe,6300000
19997,2014-06-23,60,37.0,8.0,2.0,12.0,1.0,1980.0,3.0,8.0,156377,Strogino,14000000
15936,2014-03-12,64,64.0,13.0,1.0,0.0,1.0,0.0,2.0,0.0,13890,Poselenie Sosenskoe,7522350
30438,2015-06-26,82,1.0,12.0,1.0,12.0,6.0,2015.0,3.0,1.0,13890,Poselenie Sosenskoe,7491396
10338,2013-09-07,55,31.0,11.0,2.0,14.0,2.0,1969.0,2.0,8.0,1359171,Alekseevskoe,1500000
27703,2015-02-04,56,37.0,4.0,2.0,5.0,1.0,1961.0,3.0,5.0,130396,Cheremushki,10500000
24915,2014-11-19,41,27.0,1.0,,4.0,5.0,1965.0,2.0,6.0,12061,Poselenie Krasnopahorskoe,1000000
23136,2014-09-30,57,35.0,6.0,,8.0,2.0,1958.0,2.0,8.0,64317,Lomonosovskoe,7000000
13548,2013-12-30,38,23.0,12.0,3.0,12.0,1.0,1968.0,2.0,6.0,1318695,Vyhino-Zhulebino,5700000
18491,2014-05-16,80,48.0,3.0,3.0,9.0,1.0,1998.0,3.0,8.0,102618,Juzhnoe Butovo,11700000
15943,2014-03-12,64,60.0,15.0,3.0,17.0,6.0,2013.0,1.0,12.0,13890,Poselenie Sosenskoe,7000000
20678,2014-07-08,76,38.0,14.0,1.0,30.0,4.0,2010.0,2.0,14.0,76670,Zjuzino,14433053
23239,2014-10-03,54,37.0,3.0,3.0,5.0,1.0,2014.0,3.0,5.0,130396,Cheremushki,9300000
12402,2013-11-22,82,,12.0,,0.0,1.0,,2.0,0.0,17790,Poselenie Vnukovskoe,8917028
28551,2015-03-23,57,35.0,14.0,2.0,16.0,1.0,1972.0,2.0,8.0,115352,Nagornoe,12100000
18041,2014-04-30,31,18.0,2.0,,4.0,2.0,1961.0,1.0,6.0,125111,Solncevo,4600000
